name,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
		ReceivablesAdjustmentsAllowances,"-159,000,000","-153,000,000","-816,000,000","-866,000,000","-849,000,000","-826,000,000","-679,000,000","-865,000,000","-848,000,000","-660,000,000","-809,000,000","-727,000,000","-848,000,000","-689,000,000","-509,000,000","-514,000,000","-501,000,000","-496,000,000","-517,000,000","-380,000,000","-366,000,000","-358,000,000","-362,000,000","-362,000,000","-336,000,000","-317,000,000","-333,000,000","-345,000,000","-342,000,000","-327,000,000","-368,000,000","-328,000,000","-323,000,000","-303,000,000","-311,000,000","-353,000,000","-351,000,000","-352,000,000","-360,000,000","-379,000,000","-381,000,000","-378,000,000","-386,000,000","-378,000,000","-369,000,000","-373,000,000",,,,,"-383,000,000",,,,,,,,,,,,,,,,,,,,"-339,000,000",,,,,,,,"-441,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DeferredAssets,"9,454,000,000","9,699,000,000","9,870,000,000","9,990,000,000","10,213,000,000","10,424,000,000","10,639,000,000","11,732,000,000","11,968,000,000","12,189,000,000","12,441,000,000","13,012,000,000","13,193,000,000","13,488,000,000","13,747,000,000","13,359,000,000","13,634,000,000","13,831,000,000","14,104,000,000","14,451,000,000","14,730,000,000","15,007,000,000","15,278,000,000","13,572,000,000","13,597,000,000","13,830,000,000","8,047,000,000","7,505,000,000","7,652,000,000","7,799,000,000","7,687,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,923,000,000","3,625,000,000","3,739,000,000","3,864,000,000","3,987,000,000","3,921,000,000","4,039,000,000","4,163,000,000","1,964,000,000","2,092,000,000","2,253,000,000","2,297,000,000","2,388,000,000","2,431,000,000","2,521,000,000","2,626,000,000","2,727,000,000","2,783,000,000","2,833,000,000","2,879,000,000","3,087,000,000","3,099,000,000","3,198,000,000","3,467,000,000","3,379,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	NetPPE,"209,188,000,000","205,855,000,000","196,965,000,000","192,989,000,000","192,413,000,000","191,760,000,000","191,282,000,000","188,875,000,000","188,311,000,000","187,356,000,000","187,017,000,000","176,253,000,000","174,789,000,000","173,421,000,000","174,341,000,000","171,490,000,000","169,460,000,000","167,424,000,000","166,706,000,000","165,017,000,000","163,229,000,000","162,112,000,000","158,219,000,000","156,829,000,000","154,909,000,000","153,645,000,000","152,773,000,000","152,068,000,000","150,711,000,000","149,535,000,000","145,166,000,000","143,333,000,000","140,879,000,000","138,740,000,000","137,244,000,000","129,802,000,000","127,635,000,000","125,080,000,000","122,214,000,000","110,556,000,000","108,349,000,000","107,267,000,000","106,872,000,000","104,847,000,000","102,831,000,000","101,727,000,000","100,391,000,000","98,446,000,000","94,952,000,000","93,773,000,000","93,126,000,000","92,024,000,000","91,147,000,000","90,514,000,000","46,656,000,000","46,999,000,000","47,003,000,000","45,869,000,000","45,157,000,000","44,390,000,000","43,708,000,000","42,776,000,000","36,190,000,000","35,407,000,000","34,567,000,000","34,088,000,000","33,342,000,000","32,317,000,000","30,551,000,000","29,762,000,000","7,500,000,000","7,026,000,000","6,770,000,000","6,583,000,000","6,516,000,000","6,308,000,000","6,247,000,000","6,202,000,000","6,260,000,000","6,040,000,000","5,993,000,000","5,466,000,000","5,407,000,000","5,157,000,000","5,120,000,000","4,880,000,000","4,776,000,000","4,699,000,000","4,597,000,000","4,543,000,000","2,699,000,000","2,406,000,000","2,182,000,000","2,034,000,000","1,903,000,000","1,782,000,000","1,667,000,000","1,616,000,000","1,491,000,000","1,325,000,000","1,127,000,000","1,092,000,000","1,056,500,000","1,189,600,000","1,066,300,000","1,040,700,000","1,034,200,000",,,,"333,300,000","335,900,000","339,700,000","270,700,000","275,700,000","269,500,000","261,200,000","257,900,000","259,700,000","234,100,000","237,800,000","224,500,000","212,800,000","215,400,000","217,200,000","222,100,000","209,900,000","211,400,000","208,500,000","209,100,000"
	GoodwillAndOtherIntangibleAssets,"115,672,000,000","113,503,000,000","107,306,000,000","101,073,000,000","101,610,000,000","102,033,000,000","102,361,000,000","103,575,000,000","103,791,000,000","102,879,000,000","104,418,000,000","101,517,000,000","101,600,000,000","112,936,000,000","113,528,000,000","112,629,000,000","112,927,000,000","113,124,000,000","113,173,000,000","114,281,000,000","114,513,000,000","114,915,000,000","114,440,000,000","114,507,000,000","113,986,000,000","114,026,000,000","113,572,000,000","115,044,000,000","114,984,000,000","115,021,000,000","72,505,000,000","72,892,000,000","73,245,000,000","73,171,000,000","70,655,000,000","68,510,000,000","68,524,000,000","68,157,000,000","66,194,000,000","64,274,000,000","63,851,000,000","54,407,000,000","54,523,000,000","73,703,000,000","72,743,000,000","73,182,000,000","53,213,000,000","73,536,000,000","62,339,000,000","62,576,000,000","55,910,000,000","49,196,000,000","49,113,000,000","48,714,000,000","33,972,000,000","33,974,000,000","33,922,000,000","33,779,000,000","33,781,000,000","33,531,000,000","33,524,000,000","33,544,000,000","32,862,000,000","32,729,000,000","32,428,000,000","32,610,000,000","32,238,000,000","32,216,000,000","29,867,000,000","29,501,000,000","23,644,000,000","23,652,000,000","23,208,000,000","23,009,000,000","23,012,000,000","23,027,000,000","22,965,000,000","22,958,000,000","22,948,000,000","22,742,000,000","22,358,000,000","22,302,000,000","22,298,000,000","22,281,000,000","22,143,000,000","22,035,000,000","21,407,000,000","21,611,000,000","21,244,000,000","21,389,000,000","18,875,000,000","18,526,000,000","18,285,000,000","18,409,000,000","18,281,000,000","18,270,000,000","18,371,000,000","18,326,000,000","18,446,000,000","4,042,000,000","3,410,000,000","3,433,000,000","3,066,500,000","3,087,200,000","3,072,400,000","3,093,400,000","3,110,300,000","2,275,700,000","2,259,600,000","2,275,100,000",,,,,,,,,,,,,,,,,,,,
		Goodwill,"85,853,000,000","83,502,000,000","78,119,000,000","73,335,000,000","73,618,000,000","73,822,000,000","73,875,000,000","73,770,000,000","73,758,000,000","73,695,000,000","73,734,000,000","71,865,000,000","71,753,000,000","81,659,000,000","81,882,000,000","81,228,000,000","81,269,000,000","81,220,000,000","81,025,000,000","81,327,000,000","81,250,000,000","81,337,000,000","81,258,000,000","80,882,000,000","80,175,000,000","79,951,000,000","79,486,000,000","79,392,000,000","79,177,000,000","79,114,000,000","62,708,000,000","62,692,000,000","62,799,000,000","62,879,000,000","60,714,000,000","58,669,000,000","58,792,000,000","58,264,000,000","57,011,000,000","54,735,000,000","54,372,000,000","54,407,000,000","54,523,000,000","54,143,000,000","53,145,000,000","53,166,000,000","53,213,000,000","53,310,000,000","49,125,000,000","49,080,000,000","49,006,000,000","49,196,000,000","49,113,000,000","48,714,000,000","33,972,000,000","33,974,000,000","33,922,000,000","33,779,000,000","33,781,000,000","33,531,000,000","33,524,000,000","33,544,000,000","32,862,000,000","32,729,000,000","32,428,000,000","32,610,000,000","32,238,000,000","32,216,000,000","29,867,000,000","29,501,000,000","23,644,000,000","23,652,000,000","23,208,000,000","23,009,000,000","23,012,000,000","23,027,000,000","22,965,000,000","22,958,000,000","22,948,000,000","22,742,000,000","22,358,000,000","22,302,000,000","22,298,000,000","22,281,000,000","22,143,000,000","22,035,000,000","21,407,000,000","21,611,000,000","21,244,000,000","21,389,000,000","18,875,000,000","18,526,000,000","18,285,000,000","18,409,000,000","18,281,000,000","18,270,000,000","18,371,000,000","18,326,000,000","18,446,000,000","4,042,000,000","3,410,000,000","3,433,000,000","3,066,500,000","3,087,200,000","3,072,400,000","3,093,400,000","3,110,300,000","2,275,700,000","2,259,600,000","2,275,100,000",,,,,,,,,,,,,,,,,,,,
		OtherIntangibleAssets,"29,819,000,000","30,001,000,000","29,187,000,000","27,738,000,000","27,992,000,000","28,211,000,000","28,486,000,000","29,805,000,000","30,033,000,000","29,184,000,000","30,684,000,000","29,652,000,000","29,847,000,000","31,277,000,000","31,646,000,000","31,401,000,000","31,658,000,000","31,904,000,000","32,148,000,000","32,954,000,000","33,263,000,000","33,578,000,000","33,182,000,000","33,625,000,000","33,811,000,000","34,075,000,000","34,086,000,000","35,652,000,000","35,807,000,000","35,907,000,000","9,797,000,000","10,200,000,000","10,446,000,000","10,292,000,000","9,941,000,000","9,841,000,000","9,732,000,000","9,893,000,000","9,183,000,000","9,539,000,000","9,479,000,000",,,"19,560,000,000","19,598,000,000","20,016,000,000",,"20,226,000,000","13,214,000,000","13,496,000,000","6,904,000,000",,,,,,,,"33,781,000,000","33,531,000,000","33,524,000,000","33,544,000,000","32,862,000,000",,,,"32,238,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SeparateAccountAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,482,000,000","5,561,000,000","6,034,000,000","5,894,000,000","5,915,000,000","5,429,000,000","5,444,000,000","5,545,000,000","5,917,000,000","5,881,000,000","5,156,000,000","5,190,000,000","5,331,000,000","6,234,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherAssets,"81,440,000,000","84,637,000,000","72,246,000,000","68,341,000,000","67,551,000,000","64,859,000,000","62,939,000,000","59,858,000,000","59,248,000,000","59,372,000,000","57,627,000,000","55,138,000,000","53,222,000,000","51,535,000,000","50,537,000,000","50,805,000,000","49,633,000,000","48,081,000,000","40,454,000,000","55,756,000,000","52,783,000,000","53,039,000,000","52,864,000,000","51,236,000,000","44,875,000,000","43,703,000,000","42,783,000,000","44,919,000,000","43,295,000,000","42,487,000,000","37,342,000,000","45,448,000,000","45,612,000,000","44,627,000,000","42,391,000,000","42,743,000,000","39,995,000,000","39,695,000,000","39,197,000,000","37,754,000,000","37,700,000,000","46,126,000,000","44,736,000,000","24,556,000,000","24,875,000,000","24,360,000,000","43,626,000,000","23,107,000,000","25,763,000,000","25,081,000,000","38,016,000,000","37,736,000,000","36,354,000,000","37,225,000,000","30,859,000,000","30,195,000,000","28,474,000,000","29,748,000,000","27,892,000,000","26,612,000,000","26,246,000,000","25,643,000,000","23,706,000,000","23,215,000,000","22,815,000,000","22,315,000,000","22,021,000,000","22,319,000,000","20,090,000,000","20,397,000,000","12,657,000,000","12,026,000,000","11,865,000,000","11,549,000,000","11,508,000,000","14,838,000,000","14,044,000,000","12,991,000,000","12,494,000,000","12,732,000,000","12,887,000,000","11,243,000,000","11,085,000,000","13,237,000,000","45,521,000,000","13,584,000,000","11,879,000,000","13,307,000,000","10,390,000,000","10,546,000,000","9,166,000,000","8,490,000,000","9,173,000,000","8,158,000,000","6,865,000,000","6,403,000,000","5,137,000,000","4,813,000,000","5,074,000,000","3,689,000,000","2,105,000,000","2,094,000,000","1,479,700,000","1,469,000,000","1,458,200,000","1,259,300,000","1,235,700,000","1,668,500,000","1,664,900,000","1,682,400,000","26,132,100,000","26,147,300,000","23,624,200,000","22,013,500,000","20,192,000,000","19,614,600,000","18,622,500,000","17,076,400,000","16,897,400,000","15,805,200,000","15,322,000,000","14,837,300,000","14,173,800,000","14,079,500,000","13,206,800,000","12,573,300,000","9,507,900,000","8,366,000,000","9,106,800,000","8,419,400,000"
TotalLiabilitiesNetMinorityInterest,"489,812,000,000","480,812,000,000","467,835,000,000","438,549,000,000","440,207,000,000","452,641,000,000","443,854,000,000","439,683,000,000","433,693,000,000","428,217,000,000","422,393,000,000","410,731,000,000","390,880,000,000","385,213,000,000","389,166,000,000","386,924,000,000","373,717,000,000","366,133,000,000","355,294,000,000","357,040,000,000","350,174,000,000","351,599,000,000","350,141,000,000","369,702,000,000","361,497,000,000","358,171,000,000","334,495,000,000","331,423,000,000","326,558,000,000","324,478,000,000","293,630,000,000","294,147,000,000","291,572,000,000","286,237,000,000","283,159,000,000","277,061,000,000","267,619,000,000","264,655,000,000","260,446,000,000","246,650,000,000","241,575,000,000","240,196,000,000","235,864,000,000","235,041,000,000","229,641,000,000","231,093,000,000","223,686,000,000","221,613,000,000","215,912,000,000","212,231,000,000","209,295,000,000","209,382,000,000","201,673,000,000","204,396,000,000","161,334,000,000","161,328,000,000","156,809,000,000","153,623,000,000","153,820,000,000","157,225,000,000","155,568,000,000","157,401,000,000","149,759,000,000","154,051,000,000","151,346,000,000","149,424,000,000","137,756,000,000","135,622,000,000","132,865,000,000","133,118,000,000","106,025,000,000","106,391,000,000","105,971,000,000","103,854,000,000","102,216,000,000","100,455,000,000","122,147,000,000","130,399,000,000","102,218,000,000","99,556,000,000","100,823,000,000","102,832,000,000","104,116,000,000","103,774,000,000","103,751,000,000","102,849,000,000","103,453,000,000","96,090,000,000","88,706,000,000","86,938,000,000","72,799,000,000","69,770,000,000","75,909,000,000","76,588,000,000","72,232,000,000","69,881,000,000","65,618,000,000","64,277,000,000","63,190,000,000","22,681,000,000","26,514,000,000","25,886,000,000","24,199,200,000","22,205,000,000","22,144,400,000","19,608,400,000","19,648,100,000","17,706,200,000","17,092,800,000","16,714,200,000","12,447,200,000","12,204,000,000","10,932,800,000","10,098,900,000","9,264,000,000","9,120,200,000","9,000,900,000","8,947,300,000","8,909,800,000","8,599,900,000","8,093,600,000","7,919,000,000","7,798,100,000","7,522,000,000","7,183,100,000","6,964,800,000","5,289,700,000","4,370,400,000","4,609,100,000","4,407,200,000"
	PolicyReservesBenefits,"205,127,000,000","204,547,000,000","204,066,000,000","186,542,000,000","183,081,000,000","182,757,000,000","180,214,000,000","181,986,000,000","177,561,000,000","175,597,000,000","172,501,000,000","171,021,000,000","166,966,000,000","165,295,000,000","163,120,000,000","161,233,000,000","159,424,000,000","158,000,000,000","154,692,000,000","150,269,000,000","148,105,000,000","148,685,000,000","145,361,000,000","141,158,000,000","135,456,000,000","133,435,000,000","113,854,000,000","113,356,000,000","111,664,000,000","111,411,000,000","108,075,000,000","100,799,000,000","99,030,000,000","97,529,000,000","96,682,000,000","96,537,000,000","90,338,000,000","89,659,000,000","87,317,000,000","87,814,000,000","86,303,000,000","86,242,000,000","85,340,000,000","84,818,000,000","83,810,000,000","84,684,000,000","82,653,000,000","82,317,000,000","83,582,000,000","80,818,000,000","76,637,000,000","77,696,000,000","74,471,000,000","75,233,000,000","71,143,000,000","72,368,000,000","71,596,000,000","71,239,000,000","71,343,000,000","72,575,000,000","72,844,000,000","72,583,000,000","70,575,000,000","71,762,000,000","71,650,000,000","72,167,000,000","62,208,000,000","62,136,000,000","62,754,000,000","62,214,000,000","61,211,000,000","62,161,000,000","59,019,000,000","59,048,000,000","58,611,000,000","59,002,000,000","57,542,000,000","59,166,000,000","58,208,000,000","57,886,000,000","58,178,000,000","58,736,000,000","57,479,000,000","49,421,000,000","48,234,000,000","46,909,000,000","48,482,000,000","45,149,000,000","41,563,000,000","38,833,000,000","37,775,000,000","34,618,000,000","32,282,000,000","31,635,000,000","31,363,000,000","30,199,000,000","27,834,000,000","27,207,000,000","27,152,000,000","9,096,000,000","9,486,000,000","9,484,000,000","8,821,600,000","9,303,100,000","8,956,800,000","8,444,400,000","7,892,700,000","8,050,100,000","7,793,600,000","7,670,100,000",,"4,773,100,000","4,660,500,000","4,649,400,000",,,,,,,,,,,,"3,001,600,000",,,,
		UnpaidLossAndLossReserve,"154,319,000,000","154,251,000,000","152,988,000,000","137,359,000,000","134,792,000,000","134,716,000,000","134,250,000,000","134,338,000,000","131,723,000,000","130,132,000,000","129,490,000,000","128,028,000,000","125,332,000,000","123,384,000,000","123,183,000,000","121,047,000,000","120,156,000,000","118,910,000,000","117,967,000,000","112,890,000,000","111,752,000,000","112,302,000,000","111,713,000,000","107,687,000,000","102,664,000,000","100,954,000,000","83,632,000,000","82,728,000,000","81,922,000,000","81,842,000,000","80,267,000,000","72,279,000,000","71,660,000,000","70,617,000,000","71,477,000,000","71,198,000,000","65,614,000,000","65,430,000,000","64,866,000,000","64,818,000,000","64,423,000,000","64,345,000,000","64,160,000,000","63,382,000,000","63,049,000,000","63,712,000,000","63,819,000,000","63,812,000,000","65,060,000,000","62,391,000,000","60,075,000,000","61,173,000,000","58,450,000,000","59,084,000,000","59,416,000,000","59,603,000,000","58,867,000,000","58,457,000,000","59,863,000,000","60,579,000,000","60,668,000,000","60,646,000,000","60,091,000,000","60,462,000,000","60,387,000,000","60,705,000,000","51,550,000,000","50,944,000,000","51,581,000,000","51,430,000,000","51,803,000,000","52,093,000,000","48,964,000,000","48,659,000,000","49,174,000,000","45,450,000,000","44,071,000,000","45,344,000,000","49,028,000,000","48,265,000,000","48,352,000,000","48,338,000,000","48,143,000,000","42,644,000,000","42,011,000,000","41,267,000,000","40,716,000,000","39,457,000,000","35,929,000,000","33,397,000,000","33,022,000,000","29,484,000,000","27,131,000,000","26,921,000,000","26,802,000,000","25,482,000,000","23,084,000,000","22,872,000,000","23,012,000,000","7,513,000,000","7,241,000,000","7,259,000,000","6,850,500,000","6,991,600,000","6,840,700,000","6,367,900,000","6,274,400,000","6,237,200,000","6,094,300,000","6,031,100,000",,,,,,,,,,,,,,,,"2,849,100,000",,,,
		UnearnedPremiums,"31,173,000,000","30,359,000,000","28,657,000,000","26,878,000,000","25,727,000,000","25,368,000,000","23,512,000,000","25,239,000,000","23,732,000,000","23,756,000,000","21,395,000,000","22,018,000,000","20,992,000,000","21,718,000,000","19,782,000,000","20,764,000,000","20,113,000,000","20,172,000,000","18,093,000,000","19,011,000,000","18,292,000,000","18,448,000,000","16,040,000,000","16,552,000,000","16,129,000,000","16,106,000,000","14,245,000,000","15,223,000,000","14,768,000,000","14,832,000,000","13,311,000,000","14,254,000,000","13,268,000,000","13,531,000,000","11,944,000,000","12,703,000,000","12,393,000,000","12,271,000,000","10,770,000,000","11,670,000,000","11,360,000,000","11,504,000,000","10,237,000,000","11,042,000,000","10,603,000,000","11,010,000,000","8,910,000,000","9,609,000,000","9,630,000,000","9,701,000,000","7,997,000,000","9,063,000,000","8,874,000,000","9,164,000,000","7,925,000,000","8,753,000,000","8,831,000,000","9,137,000,000","7,861,000,000","8,162,000,000","8,177,000,000","8,004,000,000","6,680,000,000","7,567,000,000","7,505,000,000","7,755,000,000","7,058,000,000","7,793,000,000","7,795,000,000","7,496,000,000","6,206,000,000","6,882,000,000","6,935,000,000","7,217,000,000","6,283,000,000","6,723,000,000","7,212,000,000","7,742,000,000","6,308,000,000","6,941,000,000","7,143,000,000","7,651,000,000","6,694,000,000","6,777,000,000","6,223,000,000","5,642,000,000","4,814,000,000","4,805,000,000","4,753,000,000","4,561,000,000","3,885,000,000","4,273,000,000","4,294,000,000","3,865,000,000","3,718,000,000","3,875,000,000","3,920,000,000","3,513,000,000","3,324,000,000","1,583,000,000","1,468,000,000","1,499,000,000","1,273,700,000","1,670,900,000","1,539,200,000","1,576,500,000","1,183,500,000","1,492,500,000","1,435,200,000","1,487,900,000",,,,,,,,,,,,,,,,"152,500,000",,,,
		FuturePolicyBenefits,"19,635,000,000","19,937,000,000","22,421,000,000","22,305,000,000","22,562,000,000","22,673,000,000","22,452,000,000","22,409,000,000","22,106,000,000","21,709,000,000","21,616,000,000","20,975,000,000","20,642,000,000","20,193,000,000","20,155,000,000","19,422,000,000","19,155,000,000","18,918,000,000","18,632,000,000","18,368,000,000","18,061,000,000","17,935,000,000","17,608,000,000","16,919,000,000","16,663,000,000","16,375,000,000","15,977,000,000","15,405,000,000","14,974,000,000","14,737,000,000","14,497,000,000","14,266,000,000","14,102,000,000","13,381,000,000","13,261,000,000","12,636,000,000","12,331,000,000","11,958,000,000","11,681,000,000","11,326,000,000","10,520,000,000","10,393,000,000","10,943,000,000","10,394,000,000","10,158,000,000","9,962,000,000","9,924,000,000","8,896,000,000","8,892,000,000","8,726,000,000","8,565,000,000","7,460,000,000","7,147,000,000","6,985,000,000","3,802,000,000","4,012,000,000","3,898,000,000","3,645,000,000","3,619,000,000","3,834,000,000","3,999,000,000","3,933,000,000","3,804,000,000","3,733,000,000","3,758,000,000","3,707,000,000","3,600,000,000","3,399,000,000","3,378,000,000","3,288,000,000","3,202,000,000","3,186,000,000","3,120,000,000","3,172,000,000","3,154,000,000","6,829,000,000","6,259,000,000","6,080,000,000","2,872,000,000","2,680,000,000","2,683,000,000","2,747,000,000","2,642,000,000",,,,"2,952,000,000","887,000,000","881,000,000","875,000,000","868,000,000","861,000,000","857,000,000","849,000,000","843,000,000","842,000,000","830,000,000","822,000,000","816,000,000",,"777,000,000","726,000,000","697,400,000","640,600,000","576,900,000","500,000,000","434,800,000","320,400,000","264,100,000","151,100,000",,"4,773,100,000","4,660,500,000","4,649,400,000",,,,,,,,,,,,,,,,
	TotalDeposits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"379,000,000","414,000,000","560,000,000","995,000,000","1,619,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"286,900,000",,,,
	PayablesAndAccruedExpenses,"52,233,000,000","52,525,000,000","49,816,000,000","47,971,000,000","47,580,000,000","46,005,000,000","46,072,000,000","47,132,000,000","45,544,000,000","47,777,000,000","44,503,000,000","50,821,000,000","41,779,000,000","48,244,000,000","42,319,000,000","49,312,000,000","40,588,000,000","39,807,000,000","37,186,000,000","40,199,000,000","39,032,000,000","38,134,000,000","35,903,000,000","35,091,000,000","33,807,000,000","33,123,000,000","35,042,000,000","35,632,000,000","33,613,000,000","32,809,000,000","31,271,000,000","41,741,000,000","41,620,000,000","39,801,000,000","40,223,000,000","39,939,000,000","37,668,000,000","36,677,000,000","37,835,000,000","36,391,000,000","35,531,000,000","34,385,000,000","35,361,000,000","33,110,000,000","31,841,000,000","32,281,000,000","32,706,000,000","31,235,000,000","29,718,000,000","29,582,000,000","29,361,000,000","29,365,000,000","28,361,000,000","28,266,000,000","23,788,000,000","23,684,000,000","23,056,000,000","22,690,000,000","20,703,000,000","20,577,000,000","21,236,000,000","19,800,000,000","19,646,000,000","19,974,000,000","20,409,000,000","19,640,000,000","20,600,000,000","16,995,000,000","15,552,000,000","14,964,000,000","8,699,000,000","8,968,000,000","8,485,000,000","7,256,000,000","7,500,000,000","6,821,000,000","6,919,000,000","6,259,000,000","6,386,000,000","6,807,000,000","6,246,000,000","4,705,000,000","13,104,000,000","11,430,000,000","11,217,000,000","9,894,000,000","14,589,000,000","9,209,000,000","9,503,000,000","9,417,000,000","8,374,000,000","7,443,000,000","8,556,000,000","6,901,000,000","7,458,000,000","7,605,000,000","7,439,000,000","8,008,000,000","7,182,000,000","2,226,000,000","2,014,000,000","1,850,000,000","2,202,300,000","1,847,900,000","1,880,700,000","1,713,600,000","2,556,800,000","1,638,800,000","1,463,100,000","1,440,400,000","482,100,000","520,100,000","418,500,000","327,400,000","397,400,000","832,200,000","798,800,000","683,500,000","738,900,000","592,300,000","557,300,000","895,600,000","597,300,000","673,800,000","577,400,000","779,100,000","475,900,000","417,700,000","376,800,000","376,600,000"
		Payables,,,,"47,971,000,000","47,580,000,000","46,005,000,000",,"47,132,000,000","45,544,000,000","47,777,000,000",,"50,821,000,000","41,779,000,000","48,244,000,000",,"49,312,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,104,000,000",,,,"14,589,000,000",,,,,,,,,,,,,,,,,,,,,,,,"482,100,000","520,100,000","418,500,000","327,400,000","397,400,000","832,200,000","798,800,000","683,500,000","738,900,000","592,300,000","557,300,000","895,600,000","597,300,000","673,800,000","577,400,000","779,100,000","475,900,000","417,700,000","376,800,000","376,600,000"
			AccountsPayable,,,,"47,971,000,000","47,580,000,000","46,005,000,000",,"47,132,000,000","45,544,000,000","43,693,000,000",,"44,026,000,000","40,665,000,000","39,614,000,000",,"41,189,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,053,000,000",,,,"7,568,000,000",,,,,,,,,,,,,,,,,,,,,,,,"482,100,000","520,100,000","418,500,000","327,400,000","397,400,000","832,200,000","798,800,000","683,500,000","738,900,000","592,300,000","557,300,000","895,600,000","597,300,000","673,800,000","577,400,000","779,100,000","475,900,000","417,700,000","376,800,000","376,600,000"
			TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,051,000,000",,,,"7,021,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,051,000,000",,,,"7,021,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherPayable,,,,,,,,,,"4,084,000,000",,"6,795,000,000","1,114,000,000","8,630,000,000",,"8,123,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
